Компания,Категория,Название товара,Цена,Скидочная Цена,Объем,Единицы Измерения
АО_АПК_БЕЛИФФ_ГАЗ,Газы,"Гелий Марка 5,5 (99,9995%)",7200.0,,10,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,"Гелий Марка 5,5 (99,9995%)",7200.0,,40,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,"Гелий Марка 5,5 (99,9995%)",7200.0,,50,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,"Гелий Марка 6,0 (99,9999%)",12500.0,,5,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,"Гелий Марка 6,0 (99,9999%)",19200.0,,10,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,"Гелий Марка 6,0 (99,9999%)",26000.0,,40,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,"Гелий Марка 6,0 (99,9999%)",48000.0,,50,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,"Гелий Марка 6,0 (99,9999%)",19300.0,,5,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,"Гелий Марка 6,0 (99,9999%)",26900.0,,10,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,"Гелий Марка 6,0 (99,9999%)",46300.0,,40,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,"Гелий Марка 6,0 (99,9999%)",8900.0,,50,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,"Гелий Марка 6,0 (99,9999%)",8900.0,,5,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,"Гелий Марка 6,0 (99,9999%)",8900.0,,10,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,"Гелий Марка 6,0 (99,9999%)",8900.0,,40,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,"Гелий Марка 6,0 (99,9999%)",8900.0,,50,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,"Гелий Марка 7.0 (99,99999%)",15000.0,,5,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,"Гелий Марка 7.0 (99,99999%)",15000.0,,10,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,"Гелий Марка 7.0 (99,99999%)",35000.0,,40,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,"Гелий Марка 7.0 (99,99999%)",38000.0,,50,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,"Гелий Марка 7.0 (99,99999%)",21800.0,,5,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,"Гелий Марка 7.0 (99,99999%)",22700.0,,10,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,"Гелий Марка 7.0 (99,99999%)",55300.0,,40,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,"Гелий Марка 7.0 (99,99999%)",11500.0,,50,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,"Гелий Марка 7.0 (99,99999%)",11500.0,,5,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,"Гелий Марка 7.0 (99,99999%)",11500.0,,10,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,"Гелий Марка 7.0 (99,99999%)",11500.0,,40,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,"Гелий Марка 7.0 (99,99999%)",11500.0,,50,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,"Кислород технический (99,7%)",400.0,,5,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,"Кислород технический (99,7%)",400.0,,10,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,"Кислород технический (99,7%)",800.0,,40,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,"Кислород технический (99,7%)",800.0,,50,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,"Кислород технический (99,7%)",6900.0,,5,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,"Кислород технический (99,7%)",9400.0,,10,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,"Кислород технический (99,7%)",16300.0,,40,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,"Кислород технический (99,7%)",1600.0,,50,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,"Кислород технический (99,7%)",1600.0,,5,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,"Кислород технический (99,7%)",1600.0,,10,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,"Кислород технический (99,7%)",1600.0,,40,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,"Кислород технический (99,7%)",1600.0,,50,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,"Кислород 5.5 ОСЧ (99,9995%)",24550.0,,5,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,"Кислород 5.5 ОСЧ (99,9995%)",24550.0,,10,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,"Кислород 5.5 ОСЧ (99,9995%)",32400.0,,40,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,"Кислород 5.5 ОСЧ (99,9995%)",31050.0,,5,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,"Кислород 5.5 ОСЧ (99,9995%)",33550.0,,10,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,"Кислород 5.5 ОСЧ (99,9995%)",47900.0,,40,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,"Кислород 5.5 ОСЧ (99,9995%)",2800.0,,5,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,"Кислород 5.5 ОСЧ (99,9995%)",2800.0,,10,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,"Кислород 5.5 ОСЧ (99,9995%)",45900.0,,40,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,"Кислород 6.0 (99,9999%)",42680.0,,5,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,"Кислород 6.0 (99,9999%)",42680.0,,10,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,"Кислород 6.0 (99,9999%)",63700.0,,40,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,"Кислород 6.0 (99,9999%)",49180.0,,5,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,"Кислород 6.0 (99,9999%)",51680.0,,10,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,"Кислород 6.0 (99,9999%)",79200.0,,40,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,"Кислород 6.0 (99,9999%)",3800.0,,5,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,"Кислород 6.0 (99,9999%)",3800.0,,10,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,"Кислород 6.0 (99,9999%)",77200.0,,40,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,"Кислород 7.0 (99,99999%)",5200.0,,5,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,"Кислород 7.0 (99,99999%)",5200.0,,10,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,"Кислород 7.0 (99,99999%)",5200.0,,40,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,"Метан в/ч (99,8%)",4150.0,,5,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,"Метан в/ч (99,8%)",4150.0,,10,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,"Метан в/ч (99,8%)",7800.0,,40,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,"Метан в/ч (99,8%)",8000.0,,50,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,"Метан в/ч (99,8%)",9800.0,,5,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,"Метан в/ч (99,8%)",10900.0,,10,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,"Метан в/ч (99,8%)",19300.0,,40,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,"Метан в/ч (99,8%)",2200.0,,50,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,"Метан в/ч (99,8%)",2200.0,,5,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,"Метан в/ч (99,8%)",2200.0,,10,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,"Метан в/ч (99,8%)",2200.0,,40,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,"Метан в/ч (99,8%)",2200.0,,50,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,"Метан Марка 4.5 (99,995%)",19880.0,,10,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,"Метан Марка 4.5 (99,995%)",44300.0,,40,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,"Метан Марка 4.5 (99,995%)",44330.0,,50,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,"Метан Марка 4.5 (99,995%)",26630.0,,10,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,"Метан Марка 4.5 (99,995%)",55800.0,,40,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,"Метан Марка 4.5 (99,995%)",3200.0,,50,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,"Метан Марка 4.5 (99,995%)",3200.0,,10,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,"Метан Марка 4.5 (99,995%)",3200.0,,40,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,"Метан Марка 4.5 (99,995%)",3200.0,,50,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,"Метан Марка 5,5 (99,9995%)",25320.0,,10,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,"Метан Марка 5,5 (99,9995%)",52990.0,,40,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,"Метан Марка 5,5 (99,9995%)",52990.0,,50,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,"Метан Марка 5,5 (99,9995%)",32070.0,,10,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,"Метан Марка 5,5 (99,9995%)",64490.0,,40,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,"Метан Марка 5,5 (99,9995%)",4500.0,,50,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,"Метан Марка 5,5 (99,9995%)",4500.0,,10,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,"Метан Марка 5,5 (99,9995%)",4500.0,,40,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,"Метан Марка 5,5 (99,9995%)",4500.0,,50,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,Пропан для автопогрузчиков,500.0,,5,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,Пропан для автопогрузчиков,500.0,,12,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,Пропан для автопогрузчиков,800.0,,27,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,Пропан для автопогрузчиков,1000.0,,35,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,Пропан для автопогрузчиков,1400.0,,50,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,Пропан для автопогрузчиков,2350.0,,79,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,Пропан для автопогрузчиков,3620.0,,5,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,Пропан для автопогрузчиков,4500.0,,12,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,Пропан для автопогрузчиков,6300.0,,27,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,Пропан для автопогрузчиков,20000.0,,35,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,Пропан для автопогрузчиков,7890.0,,50,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,Пропан для автопогрузчиков,12300.0,,79,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,Пропан технический (СПБТ),500.0,,5,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,Пропан технический (СПБТ),500.0,,12,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,Пропан технический (СПБТ),800.0,,27,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,Пропан технический (СПБТ),1000.0,,35,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,Пропан технический (СПБТ),1400.0,,50,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,Пропан технический (СПБТ),2350.0,,79,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,Пропан технический (СПБТ),3620.0,,5,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,Пропан технический (СПБТ),4500.0,,12,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,Пропан технический (СПБТ),6300.0,,27,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,Пропан технический (СПБТ),20000.0,,35,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,Пропан технический (СПБТ),7890.0,,50,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,Пропан технический (СПБТ),12300.0,,79,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,"Пропан высокой чистоты, 1л",1431.0,,1,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,"Углекислота высший сорт (99,9%)",600.0,,5,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,"Углекислота высший сорт (99,9%)",600.0,,10,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,"Углекислота высший сорт (99,9%)",800.0,,20,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,"Углекислота высший сорт (99,9%)",1000.0,,40,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,"Углекислота высший сорт (99,9%)",5150.0,,5,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,"Углекислота высший сорт (99,9%)",6250.0,,10,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,"Углекислота высший сорт (99,9%)",11200.0,,20,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,"Углекислота высший сорт (99,9%)",16500.0,,40,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,"Углекислота высший сорт (99,9%)",1400.0,,5,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,"Углекислота высший сорт (99,9%)",1400.0,,10,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,"Углекислота высший сорт (99,9%)",1400.0,,20,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,"Углекислота высший сорт (99,9%)",14500.0,,40,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,"Углекислота пищевая (99,9%)",600.0,,5,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,"Углекислота пищевая (99,9%)",600.0,,10,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,"Углекислота пищевая (99,9%)",800.0,,20,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,"Углекислота пищевая (99,9%)",1000.0,,40,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,"Углекислота пищевая (99,9%)",5150.0,,5,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,"Углекислота пищевая (99,9%)",6250.0,,10,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,"Углекислота пищевая (99,9%)",11200.0,,20,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,"Углекислота пищевая (99,9%)",16500.0,,40,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,"Углекислота пищевая (99,9%)",1600.0,,5,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,"Углекислота пищевая (99,9%)",1600.0,,10,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,"Углекислота пищевая (99,9%)",1600.0,,20,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,"Углекислота пищевая (99,9%)",14500.0,,40,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,"Углекислота ОСЧ Марка 4,5 (99,995%)",468.0,,1,кг
АО_АПК_БЕЛИФФ_ГАЗ,Газы,"Углекислота ОСЧ Марка 5,3 (99,9993%)",702.0,,1,кг
АО_АПК_БЕЛИФФ_ГАЗ,Газы,Элегаз SF-6 п/ч повышенной чистоты (99.997%). Производство Китай. Баллон 40 литров входит в стоимость.,74800.0,,40,литр
АО_АПК_БЕЛИФФ_ГАЗ,Газы,Элегаз SF-6 п/ч повышенной чистоты (99.997%). Производство Китай. Баллон 40 литров входит в стоимость.,93900.0,,40,литр
АО_АПК_БЕЛИФФ_ГАЗ,Жидкие газы,"Кислород жидкий, заправка в сосуд Дьюара",60.0,,1,литр
АО_АПК_БЕЛИФФ_ГАЗ,Жидкие газы,"Кислород жидкий, заправка в сосуд Дьюара",33020.0,,4,литр
АО_АПК_БЕЛИФФ_ГАЗ,Жидкие газы,"Кислород жидкий, заправка в криоцилиндр",36.0,,1,литр
АО_АПК_БЕЛИФФ_ГАЗ,Жидкие газы,"Кислород жидкий, заправка в газификатор",28.0,,1,литр
АО_АПК_БЕЛИФФ_ГАЗ,Жидкие газы,"Азот жидкий, заправка в сосуд Дьюара",60.0,,1,литр
АО_АПК_БЕЛИФФ_ГАЗ,Жидкие газы,"Азот жидкий, заправка в сосуд Дьюара",33020.0,,4,литр
АО_АПК_БЕЛИФФ_ГАЗ,Жидкие газы,"Азот жидкий, заправка в криоцилиндр",36.0,,1,литр
АО_АПК_БЕЛИФФ_ГАЗ,Жидкие газы,"Азот жидкий, заправка в газификатор",28.0,,1,литр
АО_АПК_БЕЛИФФ_ГАЗ,Смеси сварочные,Смесь сварочная (He + Ar),3200.0,,10,литр
АО_АПК_БЕЛИФФ_ГАЗ,Смеси сварочные,Смесь сварочная (He + Ar),3200.0,,40,литр
АО_АПК_БЕЛИФФ_ГАЗ,Смеси сварочные,Смесь сварочная (СО2 + О2 + Ar),2300.0,,10,литр
АО_АПК_БЕЛИФФ_ГАЗ,Смеси сварочные,Смесь сварочная (СО2 + О2 + Ar),3500.0,,40,литр
АО_АПК_БЕЛИФФ_ГАЗ,Смеси сварочные,Смесь сварочная (СО2 + О2 + Ar),7950.0,,10,литр
АО_АПК_БЕЛИФФ_ГАЗ,Смеси сварочные,Смесь сварочная (СО2 + О2 + Ar),19000.0,,40,литр
АО_АПК_БЕЛИФФ_ГАЗ,Смеси сварочные,Смесь сварочная (СО2 + О2 + Ar),2800.0,,10,литр
АО_АПК_БЕЛИФФ_ГАЗ,Смеси сварочные,Смесь сварочная (СО2 + О2 + Ar),17000.0,,40,литр
АО_АПК_БЕЛИФФ_ГАЗ,Смеси сварочные,Смесь сварочная (Н2 <10% + Ar),2800.0,,10,литр
АО_АПК_БЕЛИФФ_ГАЗ,Смеси сварочные,Смесь сварочная (Н2 <10% + Ar),6500.0,,40,литр
АО_АПК_БЕЛИФФ_ГАЗ,Смеси сварочные,Смесь сварочная (Н2 <10% + Ar),8450.0,,10,литр
АО_АПК_БЕЛИФФ_ГАЗ,Смеси сварочные,Смесь сварочная (Н2 <10% + Ar),22000.0,,40,литр
АО_АПК_БЕЛИФФ_ГАЗ,Смеси сварочные,Смесь сварочная (Н2 <10% + Ar),3500.0,,10,литр
АО_АПК_БЕЛИФФ_ГАЗ,Смеси сварочные,Смесь сварочная (Н2 <10% + Ar),20000.0,,40,литр
АО_АПК_БЕЛИФФ_ГАЗ,Смеси сварочные,Смесь сварочная (О2 + СО2),2400.0,,10,литр
АО_АПК_БЕЛИФФ_ГАЗ,Смеси сварочные,Смесь сварочная (О2 + СО2),2400.0,,40,литр
АО_АПК_БЕЛИФФ_ГАЗ,Смеси сварочные,Смесь сварочная (О2 + Ar),2600.0,,10,литр
АО_АПК_БЕЛИФФ_ГАЗ,Смеси сварочные,Смесь сварочная (О2 + Ar),2600.0,,40,литр
АО_АПК_БЕЛИФФ_ГАЗ,Смеси сварочные,Смесь сварочная (2%СО2 + 98%Аr),1900.0,,10,литр
АО_АПК_БЕЛИФФ_ГАЗ,Смеси сварочные,Смесь сварочная (2%СО2 + 98%Аr),1900.0,,40,литр
АО_АПК_БЕЛИФФ_ГАЗ,Смеси сварочные,Смесь сварочная (2%СО2 + 98%Аr),7550.0,,10,литр
АО_АПК_БЕЛИФФ_ГАЗ,Смеси сварочные,Смесь сварочная (2%СО2 + 98%Аr),17400.0,,40,литр
АО_АПК_БЕЛИФФ_ГАЗ,Смеси сварочные,Смесь сварочная (2%СО2 + 98%Аr),2200.0,,10,литр
АО_АПК_БЕЛИФФ_ГАЗ,Смеси сварочные,Смесь сварочная (2%СО2 + 98%Аr),2200.0,,40,литр
АО_АПК_БЕЛИФФ_ГАЗ,Смеси сварочные,Смесь сварочная (5%СО2 + 95%Аr),2200.0,,10,литр
АО_АПК_БЕЛИФФ_ГАЗ,Смеси сварочные,Смесь сварочная (5%СО2 + 95%Аr),2200.0,,40,литр
АО_АПК_БЕЛИФФ_ГАЗ,Смеси сварочные,Смесь сварочная (5%СО2 + 95%Аr),2200.0,,10,литр
АО_АПК_БЕЛИФФ_ГАЗ,Смеси сварочные,Смесь сварочная (5%СО2 + 95%Аr),2200.0,,40,литр
